,0,"I would recommend design 2. I think so because design uses matched pair design because then both appraisers evaluate the same set of homes, allowing for a direct comparison of their appraisals. As each home will be assessed by both individuals, any variation in the assigned values is more likely to reflect differences between the appraisers, rather than differences in the homes themselves",0,"It helps ensure that the two sets of 10 homes are similar on average in terms of value, size, condition, and other characteristics that could affect appraisals.",0,"Two sample t-test (appraiser 1 – appraiser 2),Linear regression",0,"Paired t-test of each home (appraiser 1 – appraiser 2),ANOVA with home as a blocking variable,Linear regression",0,,0,"No, I dont agree with this conclusion. I would rewrite to say "" Since the p-value is 0.22, we don’t have strong enough evidence to say the two appraisers give different appraisal prices. However, this doesn’t prove they give the same values either.""",0,"No I do not agree with this interpretation. I would rewrite saying ""The p-value of 0.22 refers to significance of the hypothesis that we want to make"" .",0,I agree that increasing the sample size helps us make more accurate and reliable decisions due to being able to capture more information. ,0,,0,The negative coefficient on the number of bedrooms suggests that as the price of the house increase that number of bedrooms decreases. ,0,"The square footage coefficient of 4.14 suggest that as the square footage of the house increases, so does the price of the house.",0,"The effect of square footage on price depends on the age of the home. So as a home gets older, the value added by each additional square foot decreases.",0
,0,"I would recommend Design 2 because then we can conduct a paired t-test, which reduces sample variability and allows us to directly compare differences in how the appraisers value houses.",0,"Random assignment is important to use in Design 1 because it can reduce sampling bias and ensure that any significant differences found between the two appraisers are actually significant and not just on accident. It also makes sure that on average, both appraisers get a mix of different types of homes. ",0,"Two sample t-test (appraiser 1 – appraiser 2),Linear regression",0,"Paired t-test of each home (appraiser 1 – appraiser 2),ANOVA with home as a blocking variable",0,,0,"I would slightly modify this conclusion. 

A p-value of 0.22 means that there is a 22% chance of observing data at least as extreme as this, given that there is no difference in the appraisal prices given by these two appraisers. Since 22% is a fairly high chance, we cannot conclude that there is a significant difference in the appraisal prices given by these two appraisers.",0,"A p-value of 0.22 means that there's about a 22% chance we would see differences in the appraisals at least as large as what we saw in our sample, given the two appraisers give the same average appraisals.

 ",0,"While having a normal distribution can help with some analyses, it is not necessary but you're on the right track. Since we are doing a paired t-test, it is more important that the differences in the mean appraisal values are approximately normal rather than the individual appraisal values. Using more than 20 homes might be a good idea though. ",0,,0,"The negative coefficient might be concerning but it's not a bad thing. It means that, after controlling for the age of the home and square footage, adding an extra bedroom is associated with a lower price, holding all those other factors constant.",0,,0,"The interaction tries to explain if the effect of square footage on price depends on how old the house is. For each one year increase in a house's age, each additional square foot decreases the value by $0.0207.",0
,0,"I would recommend design 2, because comparing with the same homes removes potential confounding variables coming from their inspection of different homes.",0,"Random assignment prevents the potential bias coming from choosing which house to give each inspector using a non-random method. It's important that there be no bias in the homes that the different inspectors inspect, lest it skew results.",0,Two sample t-test (appraiser 1 – appraiser 2),0,Paired t-test of each home (appraiser 1 – appraiser 2),0,,0,"Generally yes, but I would try to collaboratively decide on a specific alpha level beforehand with the client, depending on how much they care about type 1 error.",0,"The p-value of 0.22 refers to there being a 22% chance that completely random data would give us this observation, or more extreme.",0,"That's a valid concern, to better guarantee approximate normality, we would need more actual appraisals, although using more than 20 homes would also help with making the results more generalizable. I would also offer using nonparametric methods as an alternative, and recommendation to expand the number of homes and or appraisals would depend on the costs of doing so.",0,,0,There's potentially multicorrelation between bedrooms and squarefootage making the coefficient for bedrooms inaccurate. Recommend testing for correlation and to try running the model without squarefootage to see if that's the case.,0,"Again, multicorrelation could be making coefficients inaccurate. Would recommend also running the model without bedrooms to see a more accurate effect of squarefootage.",0,gg,0
,0,"I would recommend design 2. This is because in my opinion it's best to take a sample where they're comparing the same thing, which more directly addresses the central question of whether they tend to give different prices. With design 1, there may be extraneous variability in the houses themselves.",0,"This accounts for some confounding, otherwise the samples may vary according to some other variable we're not focused on. We want the comparisons to reflect the same type of house, or else we're comparing apples to oranges. By randomly selecting houses, it's less likely we assign too much of one house type to one appraiser and another to the second appraiser.",0,"ANOVA with appraiser as a blocking variable,Linear regression,Logistic regression,MANOVA",0,"Paired t-test of each home (appraiser 1 – appraiser 2),ANOVA with home as a blocking variable,Linear regression,Logistic regression",0,,0,"I would change it so that it says, the data shows that it might not be appropriate to assume there is a difference between the appraisal prices.",0,"I do not agree with this interpretation. I would say, the chance of any differences in appraisals being due to randomness rather than the appraisers themselves is 22%.",0,We'd need such a large sample for it to approach normality that it's not practical to just take another sample of homes and assume normality.,0,,0,"There may be other factors we're not considering that cause the number of bedrooms to reflect a negative impact on price, like some potential relationship between square footage and number of bedrooms for example, or other factors at play we did not measure.",0,,0,,0
,0,Since design 1 is randomly assigning houses there is in theory no difference between the houses appraiser 1 sees and appraiser 2 sees because random assignment eliminates bias. I still would recommend 2 because they would be seeing the exact same houses. ,0,To eliminate sample bias. ,0,"Two sample t-test (appraiser 1 – appraiser 2),ANOVA with appraiser as a blocking variable",0,"Paired t-test of each home (appraiser 1 – appraiser 2),Two sample t-test (appraiser 1 – appraiser 2),ANOVA with home as a blocking variable",0,,0,"I would change the word to ""there is no evidence of a difference"" it is less confusing",0,"no, .22 means that if this process happened randomly many times the 2 appraisers would have similar results in 22 percent of them.",0,The central limit theorem says the mean of many samples will be normally distributed not that any distribution with many values will be normally distributed.  There is no evidence that would say adding more values would lead to a more normal looking distribution. ,0,,0,Bedrooms isn't the only variable in this regression. More bedrooms also means a higher sqftage which has a positive coefficient. Although adding another bedroom would bring down the value of the house the sqftage associated with the bedroom would in turn increase the value of the house. If we did a seperate regression with only the price and the number of bedrooms there would most likely be a positive coefficient.,0,"The price of the house is measured in 100,000 of dollars. So an increase in 1000 sqft would add 414,000 dollars to the price.",0,This interaction explores how age of the house affects the effect sqft has on the price. So for every year the house goes through the sqft coefficient decreases by .0207. ,0
,0,"I would recommend design 2, as this would give a direct comparison on the difference in home ratings, since with the same homes the only major difference would be between the appraisers themselves.",0,Not randomly selecting the homes would prevent the study from being used to draw statistically significant conclusions.,0,"Two sample t-test (appraiser 1 – appraiser 2),ANOVA with appraiser as a blocking variable",0,"Paired t-test of each home (appraiser 1 – appraiser 2),Two sample t-test (appraiser 1 – appraiser 2),ANOVA with appraiser as a blocking variable,Linear regression",0,,0,"I would recommend rewriting the statement to something like ""There is no evidence of a significant difference in the appraisal prices given.""",0,,0,,0,,0,,0,,0,,0
,0,"I would recommend Design 2. The purpose of this project is to see if there is a difference between the two appraisers so they should both visit the exact same homes. If the appraisers were to visit different homes and come up with different results, it would be much harder to see if there was actually a real difference between the two appraisers or if there is simply a difference in the homes themselves that they appraised. In this case we don't actually care about the appraisals themselves but the difference between the two appraisers so the sample of homes doesn't necessarily need to be representative.",0,Random assignment is important in Design 1 in order to remove the possibility of the homes being a confounder. If there was no random assignment used its possible that the selected homes for appraiser 1 and appraiser 2 could significantly differ and therefore result in a significant difference between the two appraisers when there was actually no true difference between the appraisers.,0,Two sample t-test (appraiser 1 – appraiser 2),0,"Paired t-test of each home (appraiser 1 – appraiser 2),ANOVA with home as a blocking variable",0,,0,"This conclusion is close but I would restate it like this: 

A p-value of 0.22 indicates we should fail to reject the null hypothesis, which means that there is insufficient evidence to conclude that the appraisal prices differ between the two appraisers.",0,"I don't agree with this statement.

 

The p-value of 0.22 means that there is a 22% chance that we observe this sample data if there was not a significant difference in the appraisers.",0,Adding more homes to the sample may mean that the appraisals follow a more normal distribution. However I would ask if they have reason to believe that the appraisals should follow a normal distribution or they may not be normally distributed in reality.,0,,0,"Even though we see that there is a negative coefficient for the number of bedrooms, if we look at the p-value we can see that the model suggests that after adjusting for other variables like square footage and age, for these homes, the number of bedrooms does not have a significant effect on the price of the homes.",0,"This is a very understandable and easy mistake to make, we have to remember to look at the units. The model actually indicates that for each 1000 sqft increase in the size of the home, the price increases by about $414,000.",0,"This term indicates that age and square footage are related to each other in a significant way. So for each increase of one year in age, the house will decrease by about 20 sqft.",0
,0,I recommend the second approach because by visiting each randomly sampled home twice you can help prevent the bias that appraiser creates. You can use a T-test to compare the appraisers prices for each home and discover if there is an statistically significant difference between the prices.,0,Random assignment is important to use in Design 1 because you want to make sure the interviewers get houses that are a genuine mix of prices. If the interviewers got to choose based on connivence the houses may be end up being all similar prices by virtue of being close together or in similar neighborhoods.,0,"Two sample t-test (appraiser 1 – appraiser 2),ANOVA with appraiser as a blocking variable",0,ANOVA with home as a blocking variable,0,,0,A p-value of 0.22 equates to failing to reject the null hypothesis. This means we do not have enough evidence to concretely conclude there is a difference in the appraisal prices given by these two appraisers.,0,I do not agree with the interpretation. ,0,"That according to the central limit theorem, increasing the sample size does improve the sample's ability to resemble a normal distribution.",0,,0,"I would respond with, the fact that this claim is a normal assumption to make. However, if we consider the fact that another bedroom entails the additional square footage of that bedroom. The sqft coefficient is a large positive value while the bedroom coefficient is a smaller negative value, so adding another bedroom still means a positive increase in price because of the square footage factor.",0,"The unit of the price is in $100,000's not $1.",0,,0
,0,I would recommend design 2 because if we are comparing the appraisers it would be easier if we use the same houses,0,Random assignment is important because reduces bias the types of houses may generate,0,"Two sample t-test (appraiser 1 – appraiser 2),Chi-square test",0,"Paired t-test of each home (appraiser 1 – appraiser 2),ANOVA with appraiser as a blocking variable",0,,0,"no, i would change it to say that they do not have evidence of a difference between appraisers, there is not evidence that there is no difference necessariy, we are only failing to reject",0,"no, this is not correct. the p-value represents that there is a 22% probability of observing data or a statistic that they found if the null hypothesis was true",0,this cannot necessarily guarantee that the appraisal values will follow a normal distribution,0,,0,the p-value for this coefficient is large so this variable may not be an important or significant predictor for home price in this model ,0,,0,,0
,0,"I would recommend using Design 2 because the question of the study was to find the main difference between the two appraisers. While Design 1 has a good idea about random sampling to appraising homes, it doesn't answer the question comparing the two appraisers differences. By using the same random sample for the two appraisers, we are controlling the variation of different houses, which would occur by using Design 1.",0,"Random assignment is important to use so that we don't get biased samples. For example if we selected 10 houses that were in close proximity within each other, we can run into confounding variables by location. By randomly assigning those houses, we no longer have that issue, since by random chance, the probability of the entire sample being close to each other would be highly unlikely.",0,"Two sample t-test (appraiser 1 – appraiser 2),ANOVA with appraiser as a blocking variable,Linear regression",0,"Paired t-test of each home (appraiser 1 – appraiser 2),ANOVA with appraiser as a blocking variable,Linear regression",0,,0,"Since we used design 1, I agree with the conclusion, but there needs to be some clarification on how the statement got there. In order for this conclusion to be more clear to the loan officer I would say this instead.

There is little to no evidence that the appraisers give different appraisal prices for houses.  ",0,"I agree with this interpretation, but again it could be worded better to make sense to the loan office and give more detail.

The p-value of 0.22 refers to the probability that under the assumption (null hypothesis) that there is no difference between the appraisers, if we did this experiment thousands of times under that assumption, we would obtain results as extreme or just as extreme as the ones we observed.",0,"Yes we will not follow a normal distribution, because our sample size is small, we might have a more flatter, uninteresting distribution. The loan officer is correct, that if we gather more homes, the distribution of appraisal values come closer to a normal distribution.",0,,0,"I would respond with the idea that if we ran a model without age and square foot, we might receive a different positive coefficients for bedrooms. It only has a negative coefficient in this model because the model is accounting for age and square foot, which might have more influence on the price of a home, whereas the number of bedrooms do not have this effect.",0,"I would tell the agent that this does make sense as most houses are more than thousands of square foot in total. For example a thousand square foot house would be predicted to add $4,140 to the price. I would recommend that we could adjust that number so it could be interpreted in thousands of feet instead or transform the variable so it can be more interpretable. ",0,For every one increase in age effects the square foot term by about -0.0207.,0
,0,"I would recomend design 2 becasue that way we are controlling for differences among houses. If we want to see how the appraisers compare, the best way to do this is to compare them across the same houses.",0,"So that we ensure we get a proper estimate of the total pool of 20 houses. If we picked 10 on our own , their could be bias for a particualr type of home to be picked. randomly selecting 10 out of the 20 gives us best chance of aproximating results for the whole.",0,Two sample t-test (appraiser 1 – appraiser 2),0,Paired t-test of each home (appraiser 1 – appraiser 2),0,,0,"I don't quite agree with the wording of this conclusion, I would say instead that ""There is not sufficient evidence that there is a difference""",0,"NO! p-value is not a probability. Also saying ""the data being completely random."" is a weird way to refer to the null hypothesis, that there is no difference between appraiser pricing.",0,"Yes this is a great idea, using more homes allows us to use CLT to assume normality in the sampling distribution. this unlocks better tools for analysis.",0,,0,"I would respond that there could perhaps be outliers in the data set, for example there could be one or a couple of extremely expensive homes that only have one or 2 bedrooms. this could cause the relationship to be very skewed. I would ask to look at the data myself to inspect for this.",0,"I would acknowledge that this might seem concerning at first but that in reality, the number of square footage that you are multiplying by 4.14 is rather large. you area actually adding 4.14(times the sqr fotttage number) which will end up scaling much larger.",0,"This coef suggests that the effect of square footage on price depends on the age of the property. For each additional year of age, the positive impact of square footage on price decreases by 0.0207.",0
,0,"I would recommend Design 2 because if all we are curious about is whether the two appraisers differ and not what aspects of the house cause these appraisers to differ, than running a matched pairs test where each of the two appraisers goes over the same houses would give us the result we want. If we did Design 1, there could be other factors such as size, design, whether it has a pool, etc... that could cause the two appraisers to have different values of homes. ",0,"The reason that random assignment is important to use is because it removes bias. By using random assignment, we can help reduce the variability that could occur from unaccounted for explanatory variables. ",0,"Two sample t-test (appraiser 1 – appraiser 2),Linear regression,MANOVA",0,"Paired t-test of each home (appraiser 1 – appraiser 2),ANOVA with home as a blocking variable,Logistic regression,Chi-square test",0,,0,"No, I do not agree with the conclusion. Instead, I would say ""there is not enough evidence to conclude a difference"" rather than ""there is evidence of no difference. Overall, the statement would be: A p-value of 0.22 equates to failing to reject the null hypothesis, which means that there is not enough evidence to say there is a difference in the appraisal prices given by these two appraiser's. ",0,"I do not agree with this interpretations. I would say that a p-value of 0.22 means that there is about a 22% chance of getting the data that we got by random chance. If the p-value was 0.05 or lower, then there is an extremely small chance that we observed the data that we did by random chance, which is what gives us the evidence to reject the null hypothesis. A p-value higher than that means that there is a higher chance of getting that data by random, so we cannot make a firm conclusion on the data since it could be random. ",0,"A higher sample size does normally give us more confidence, but it might not always be possible. From the context, there are only 20 houses on which data can be collected, and the appraisers can only visit 10 each, so while it would be great to have both appraisers visit all 20 houses and potentially more, it just isn't possible. Since we are restricted to what we have, we can only perform the analysis on the data that is possible to collect. ",0,,0,"The coefficient related to number of bedrooms is accounting for all other variables. For instance, it makes sense that larger homes have more bedrooms, so square feet and number of bedrooms are somewhat similar in that aspect. As a result, the sqft variable accounts for size, but the coefficient for bedroom accounts for the price of a house of a GIVEN size. Therefore, more bedrooms might lower the price of the house because there is too many for the size. We should look at an interaction term between explanatory variables to further our analysis. ",0,"Square Footage is most likely a variables with larger values, and the coefficient seen corresponds to a one unit increase, which may not that significant, since it doesn't make much sense for a house to increase by 1 square foot. ",0,"The negative coefficient tells us that as the effect of one of the variables increases, the effect of the other increases. In other words, as the house gets older (age increases), the effect of square feet on the house decreases (increase square feet does not have as much of an effect).",0
,0,"I would choose design 2 because I think looking at the same house and the differeing scores between the appraisers would give a better indicator of if there is truly a difference between their two estimates. I believe the first study would give an indication if there is a difference in their mean pricing over houses, which is still accurate jsut slighly less telling.",0,Because it will reduce the,0,Two sample t-test (appraiser 1 – appraiser 2),0,ANOVA with home as a blocking variable,0,,0,I do not agree. I would say that there is not evidence that there is a difference in the average appraisels prices between these two appraisesrs.,0,"no, I would say given that the data is random, there is a 22% chance that there is a true difference between the prices of the two appraisers given that the data is completely random.",0,I think it is a valid concern that you do not have data if you under 20 obs if you know that it follows a normal distrib. But i would say you dont neceserally know that it follows a normal distrib,0,,0,,0,,0,,0
,0,"To test whether or not the appraisers give different appraisals, we would want to follow design 2 in order to minimize any potential confounding variables that would lead these appraisers to giving different appraisals.  By giving them the same houses to appraise, we can truly find the difference between the appraisers themselves, as all else is the same.",0,"Random assignment is not important in design 1 because all of the houses are being appraised, so the assignment of the houses is of no importance.",0,Two sample t-test (appraiser 1 – appraiser 2),0,"Paired t-test of each home (appraiser 1 – appraiser 2),Linear regression",0,,0,"I do not agree with this conclusion, as a large p-value does not mean there is evidence of no difference.  Instead, I would say that we do not have evidence of a difference.",0,"I do not agree with this interpretation.  Instead, I would say that a p-value of 0.22 means that assuming the hypothesis is true, the result we found would occur 22% of the time.",0,I would respond that more homes could help us infer using the normal distribution in the long run.,0,,0,I would respnd that the coefficient for bedrooms is negative only after we adjusted for the other variables in the dataset,0,Each square foot adds $4.14 to the price of the house,0,"For a fixed age, each square foot adds -$0.0207 to the price",0
